"","BPS_ID","EVT_ID","freq","acres","BPS_NAME","bps_acres","EVT_NAME","evt_acres"
"191",1566,7908,17044,3790,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"192",1566,7909,8222,1829,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"193",1566,7925,3986,886,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"194",1566,7926,66,15,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Developed Evergreen Forest",1132
"195",1566,7927,2335,519,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
"196",1566,7928,251,56,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Developed Shrubland",1679
"197",1566,7929,8007,1781,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Developed Herbaceous",48885
"198",1566,7970,437,97,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Orchard",2037
"199",1566,7972,50,11,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Bush fruit and berries",157
"200",1566,7973,25784,5734,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Row Crop - Close Grown Crop",108714
"201",1566,7974,746107,165930,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Row Crop",6198921
"202",1566,7975,231481,51480,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Close Grown Crop",898359
"203",1566,7976,55008,12233,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Fallow/Idle Cropland",361253
"204",1566,7977,439024,97637,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Pasture and Hayland",2060384
"205",1566,7978,2090,465,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Eastern Cool Temperate Wheat",22853
"206",1566,9056,1,0,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen",18
"207",1566,9112,12,3,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Laurentian Jack Pine-Red Pine Forest",1733
"208",1566,9117,14,3,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Laurentian-Acadian Floodplain Forest",1308
"209",1566,9120,62,14,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Laurentian-Acadian Wet Meadow",3715
"210",1566,9177,417,93,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior and Appalachian Acidic Peatland Woodland",23313
"211",1566,9178,3429,763,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior and Appalachian Rich Swamp",61048
"212",1566,9179,13414,2983,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior Floodplain Forest",277980
"213",1566,9180,1661,369,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior Freshwater Marsh",48451
"214",1566,9181,1,0,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior Quartzite Glade",5
"215",1566,9182,3,1,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior Shrub Alkaline Fen",258
"216",1566,9183,531,118,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior Shrub Swamp",7263
"217",1566,9312,8296,1845,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Northeastern North American Temperate Forest Plantation",52847
"218",1566,9314,10395,2312,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Northern & Central Native Ruderal Flooded & Swamp Forest",35002
"219",1566,9315,95127,21156,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Northern & Central Native Ruderal Forest",273375
"220",1566,9317,2868,638,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Northern & Central Ruderal Shrubland",18466
"221",1566,9318,4478,996,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Northern & Central Ruderal Wet Meadow & Marsh",28764
"222",1566,9677,6,1,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior and Appalachian Acidic Peatland Shrubland",562
"223",1566,9679,448,100,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior Floodplain Shrubland",6004
"224",1566,9682,47,10,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior Graminoid Alkaline Fen",754
"225",1566,9683,975,217,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  North-Central Interior Wet Meadow",28377
"226",1566,9817,37319,8300,"BPS  North-Central Interior Maple-Basswood Forest",630795,"EVT  Northern & Central Ruderal Meadow",373281
"227",1570,7238,21641,4813,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Northern Oak Forest",19111
"228",1570,7239,55371,12314,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Northern Pine-(Oak) Forest",53718
"229",1570,7240,49,11,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Hardwood Forest",126
"230",1570,7241,58,13,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Pine-Hemlock-Hardwood Forest",145
"231",1570,7242,4878,1085,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian Oak Barrens",6606
"232",1570,7243,7167,1594,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian Pine-Oak Barrens",8315
"233",1570,7286,686,153,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Paleozoic Plateau Bluff and Talus Herbaceous",1525
"234",1570,7290,191,42,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Oak Barrens Herbaceous",773
"235",1570,7295,4182,930,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",4537
"236",1570,7296,217574,48387,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Developed-Low Intensity",156959
"237",1570,7297,101288,22526,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Developed-Medium Intensity",84822
"238",1570,7298,37020,8233,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Developed-High Intensity",30918
"239",1570,7299,1001118,222643,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Developed-Roads",728924
"240",1570,7302,9851,2191,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Northern Hardwoods Forest",11173
"241",1570,7305,5,1,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Southern Interior Low Plateau Dry-Mesic Oak Forest",12
"242",1570,7310,4732467,1052476,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
"243",1570,7311,346595,77081,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Dry Oak Forest and Woodland",259395
"244",1570,7314,631016,140335,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Maple-Basswood Forest",494386
"245",1570,7362,34828,7746,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Northern Pine Forest",41936
"246",1570,7366,29,6,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Pine-Hemlock Forest",96
"247",1570,7394,37,8,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Oak Savanna",141
"248",1570,7395,22047,4903,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Oak Barrens Woodland",22708
"249",1570,7407,7628,1696,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian Pine Barrens",10567
"250",1570,7412,1366,304,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Sand and Gravel Tallgrass Prairie",2099
"251",1570,7421,12677,2819,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Central Tallgrass Prairie",15072
"252",1570,7481,490,109,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",3265
"253",1570,7488,55,12,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Great Plains Wet Meadow-Prairie-Marsh",4935
"254",1570,7517,77321,17196,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Paleozoic Plateau Bluff and Talus Woodland",119828
"255",1570,7518,90,20,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Wet Flatwoods",94
"256",1570,7905,93201,20727,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Urban Deciduous Forest",53799
"257",1570,7906,8527,1896,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Urban Evergreen Forest",6185
"258",1570,7907,22830,5077,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Urban Mixed Forest",15096
"259",1570,7908,156043,34703,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"260",1570,7909,84042,18691,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"261",1570,7925,35923,7989,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"262",1570,7926,2126,473,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Developed Evergreen Forest",1132
"263",1570,7927,16962,3772,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
"264",1570,7928,2112,470,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Developed Shrubland",1679
"265",1570,7929,64961,14447,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Developed Herbaceous",48885
"266",1570,7970,4091,910,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Orchard",2037
"267",1570,7971,12,3,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Vineyard",6
"268",1570,7972,360,80,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Bush fruit and berries",157
"269",1570,7973,162070,36044,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Row Crop - Close Grown Crop",108714
"270",1570,7974,5451121,1212301,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Row Crop",6198921
"271",1570,7975,1525279,339214,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Close Grown Crop",898359
"272",1570,7976,455606,101324,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Fallow/Idle Cropland",361253
"273",1570,7977,3094143,688121,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Pasture and Hayland",2060384
"274",1570,7978,48035,10683,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Eastern Cool Temperate Wheat",22853
"275",1570,9056,8,2,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Boreal-Laurentian Conifer Acidic Swamp and Treed Poor Fen",18
"276",1570,9112,3412,759,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian Jack Pine-Red Pine Forest",1733
"277",1570,9117,232,52,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Floodplain Forest",1308
"278",1570,9120,338,75,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Wet Meadow",3715
"279",1570,9177,8271,1839,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior and Appalachian Acidic Peatland Woodland",23313
"280",1570,9178,31029,6901,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior and Appalachian Rich Swamp",61048
"281",1570,9179,49748,11064,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Floodplain Forest",277980
"282",1570,9180,5738,1276,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Freshwater Marsh",48451
"283",1570,9181,7,2,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Quartzite Glade",5
"284",1570,9182,226,50,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Shrub Alkaline Fen",258
"285",1570,9183,3826,851,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Shrub Swamp",7263
"286",1570,9312,87559,19473,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Northeastern North American Temperate Forest Plantation",52847
"287",1570,9314,58745,13065,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Northern & Central Native Ruderal Flooded & Swamp Forest",35002
"288",1570,9315,536177,119243,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Northern & Central Native Ruderal Forest",273375
"289",1570,9317,24297,5404,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Northern & Central Ruderal Shrubland",18466
"290",1570,9318,59917,13325,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Northern & Central Ruderal Wet Meadow & Marsh",28764
"291",1570,9620,2,0,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Laurentian-Acadian Shrub Swamp",1
"292",1570,9677,88,20,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior and Appalachian Acidic Peatland Shrubland",562
"293",1570,9679,1882,419,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Floodplain Shrubland",6004
"294",1570,9682,192,43,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Graminoid Alkaline Fen",754
"295",1570,9683,7945,1767,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  North-Central Interior Wet Meadow",28377
"296",1570,9817,365750,81341,"BPS  North-Central Interior Oak Savanna",4403538,"EVT  Northern & Central Ruderal Meadow",373281
"297",1571,7238,13063,2905,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian-Acadian Northern Oak Forest",19111
"298",1571,7239,30487,6780,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian-Acadian Northern Pine-(Oak) Forest",53718
"299",1571,7240,77,17,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian-Acadian Hardwood Forest",126
"300",1571,7241,35,8,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian-Acadian Pine-Hemlock-Hardwood Forest",145
"301",1571,7242,11147,2479,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian Oak Barrens",6606
"302",1571,7243,11136,2477,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian Pine-Oak Barrens",8315
"303",1571,7286,20,4,"BPS  North-Central Oak Barrens",281144,"EVT  Paleozoic Plateau Bluff and Talus Herbaceous",1525
"304",1571,7290,2306,513,"BPS  North-Central Oak Barrens",281144,"EVT  North-Central Oak Barrens Herbaceous",773
"305",1571,7295,362,81,"BPS  North-Central Oak Barrens",281144,"EVT  Quarries-Strip Mines-Gravel Pits-Well and Wind Pads",4537
"306",1571,7296,22906,5094,"BPS  North-Central Oak Barrens",281144,"EVT  Developed-Low Intensity",156959
"307",1571,7297,11627,2586,"BPS  North-Central Oak Barrens",281144,"EVT  Developed-Medium Intensity",84822
"308",1571,7298,4480,996,"BPS  North-Central Oak Barrens",281144,"EVT  Developed-High Intensity",30918
"309",1571,7299,82380,18321,"BPS  North-Central Oak Barrens",281144,"EVT  Developed-Roads",728924
"310",1571,7302,8014,1782,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian-Acadian Northern Hardwoods Forest",11173
"311",1571,7310,216865,48230,"BPS  North-Central Oak Barrens",281144,"EVT  North-Central Interior Dry-Mesic Oak Forest and Woodland",2782040
"312",1571,7311,79828,17753,"BPS  North-Central Oak Barrens",281144,"EVT  North-Central Interior Dry Oak Forest and Woodland",259395
"313",1571,7314,25162,5596,"BPS  North-Central Oak Barrens",281144,"EVT  North-Central Interior Maple-Basswood Forest",494386
"314",1571,7362,30318,6743,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian-Acadian Northern Pine Forest",41936
"315",1571,7366,30,7,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian-Acadian Pine-Hemlock Forest",96
"316",1571,7394,2,0,"BPS  North-Central Oak Barrens",281144,"EVT  North-Central Interior Oak Savanna",141
"317",1571,7395,33704,7496,"BPS  North-Central Oak Barrens",281144,"EVT  North-Central Oak Barrens Woodland",22708
"318",1571,7407,10912,2427,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian Pine Barrens",10567
"319",1571,7412,1213,270,"BPS  North-Central Oak Barrens",281144,"EVT  North-Central Interior Sand and Gravel Tallgrass Prairie",2099
"320",1571,7421,1049,233,"BPS  North-Central Oak Barrens",281144,"EVT  Central Tallgrass Prairie",15072
"321",1571,7481,633,141,"BPS  North-Central Oak Barrens",281144,"EVT  Laurentian-Acadian Alkaline Conifer-Hardwood Swamp",3265
"322",1571,7488,5,1,"BPS  North-Central Oak Barrens",281144,"EVT  Eastern Great Plains Wet Meadow-Prairie-Marsh",4935
"323",1571,7517,1395,310,"BPS  North-Central Oak Barrens",281144,"EVT  Paleozoic Plateau Bluff and Talus Woodland",119828
"324",1571,7905,6976,1551,"BPS  North-Central Oak Barrens",281144,"EVT  Eastern Cool Temperate Urban Deciduous Forest",53799
"325",1571,7906,3397,755,"BPS  North-Central Oak Barrens",281144,"EVT  Eastern Cool Temperate Urban Evergreen Forest",6185
"326",1571,7907,3069,683,"BPS  North-Central Oak Barrens",281144,"EVT  Eastern Cool Temperate Urban Mixed Forest",15096
"327",1571,7908,15280,3398,"BPS  North-Central Oak Barrens",281144,"EVT  Eastern Cool Temperate Urban Herbaceous",120394
"328",1571,7909,4872,1084,"BPS  North-Central Oak Barrens",281144,"EVT  Eastern Cool Temperate Urban Shrubland",57812
"329",1571,7925,4304,957,"BPS  North-Central Oak Barrens",281144,"EVT  Eastern Cool Temperate Developed Deciduous Forest",22425
"330",1571,7926,755,168,"BPS  North-Central Oak Barrens",281144,"EVT  Eastern Cool Temperate Developed Evergreen Forest",1132
"331",1571,7927,2028,451,"BPS  North-Central Oak Barrens",281144,"EVT  Eastern Cool Temperate Developed Mixed Forest",9472
